-5.59562e+07
-5.59541e+07
-5.59520e+07
-5.59499e+07
-5.59478e+07
-5.59457e+07
-5.59436e+07
-5.59415e+07
-5.59394e+07
-5.59373e+07
-5.59352e+07
-5.59331e+07
-5.59314e+07
-5.65447e+07
-5.74527e+07
-5.41052e+07
-5.64829e+07
-5.71093e+07
-5.78456e+07
-5.54731e+07
-5.64920e+07
-5.93810e+07
-5.73147e+07
-5.58801e+07
-5.73578e+07
-5.65711e+07
-5.74404e+07
-5.72021e+07
-5.51747e+07
-5.53331e+07
-5.22719e+07
-5.45693e+07
-5.56205e+07
-5.64440e+07
-5.27764e+07
-5.22162e+07
-5.25693e+07
-5.20339e+07
-5.56713e+07
-5.67028e+07
-5.62013e+07
-5.44767e+07
-5.39635e+07
-5.36440e+07
-5.28916e+07
-5.14858e+07
-5.12925e+07
-5.34759e+07
-5.41444e+07
-5.01992e+07
-5.23317e+07
-5.24592e+07
-5.29727e+07
-5.21282e+07
-6.12948e+07
-6.01768e+07
-6.20732e+07
-6.11755e+07
-6.10567e+07
-6.24162e+07
-6.36185e+07
-6.39573e+07
-6.31609e+07
-6.31592e+07
-6.31571e+07
-6.31550e+07
-6.31529e+07
-6.31508e+07
-6.31487e+07
-6.31466e+07
-6.31445e+07
-6.31424e+07
-6.31402e+07
-6.31381e+07
-6.31360e+07
-6.31339e+07
