-8.65062e+07
-8.64118e+07
-8.63174e+07
-8.62230e+07
-8.61286e+07
-8.60342e+07
-8.59397e+07
-8.58453e+07
-8.57509e+07
-8.56565e+07
-8.55621e+07
-8.54677e+07
-8.53896e+07
-8.52925e+07
-8.51920e+07
-8.50913e+07
-8.49910e+07
-8.48908e+07
-8.47876e+07
-8.46830e+07
-8.45862e+07
-8.44804e+07
-8.43901e+07
-8.42874e+07
-8.41877e+07
-8.40852e+07
-8.39852e+07
-8.38853e+07
-8.37838e+07
-8.36825e+07
-8.35820e+07
-8.34813e+07
-8.33811e+07
-8.32792e+07
-8.31782e+07
-8.30785e+07
-8.29784e+07
-8.28772e+07
-8.27771e+07
-8.26752e+07
-8.25744e+07
-8.24734e+07
-8.23724e+07
-8.22695e+07
-8.21693e+07
-8.20679e+07
-8.19668e+07
-8.18662e+07
-8.17650e+07
-8.16645e+07
-8.15636e+07
-8.14632e+07
-8.13633e+07
-8.12649e+07
-8.12364e+07
-8.12364e+07
-8.12364e+07
-8.12364e+07
-8.12364e+07
-8.12364e+07
-8.12364e+07
-8.12364e+07
-8.12364e+07
-8.11583e+07
-8.10639e+07
-8.09695e+07
-8.08751e+07
-8.07807e+07
-8.06862e+07
-8.05918e+07
-8.04974e+07
-8.04030e+07
-8.03086e+07
-8.02142e+07
-8.01198e+07
-8.00254e+07
