TVD_ft,RHOB_gcc,PR_dyn,E_GPa,Sv_MPa,Pp_MPa,Shmin_MPa,SHmax_MPa,Sv_psift,Shmin_psift
11574.9382,2.5309,0.2441,36.1105,83.19336715617955,47.88383170741044,52.802033307455424,52.802033307455424,1.0424399742843218,0.6616266671819063
11575.0213,2.5343,0.2495,36.2639,83.19399644728935,47.88417547999446,53.22968640370483,53.22968640370483,1.0424403755104479,0.6669805112456453
11575.1044,2.5363,0.2543,36.417,83.19462640928519,47.88451925257847,53.61506732527139,53.61506732527139,1.0424407851371131,0.6718046019315648
11575.1874,2.5343,0.2581,36.5209,83.19525561320401,47.884862611477075,53.92378042716545,53.92378042716545,1.042441194264975,0.6756679771394932
11575.2705,2.5321,0.2607,36.6183,83.1958850533996,47.8852063840611,54.13696071114647,54.13696071114647,1.042441597341745,0.6783342681279492
11575.3535,2.5299,0.2619,36.6935,83.19651319015603,47.8855497429597,54.23607347863405,54.23607347863405,1.0424419930864997,0.6795712748805774
11575.4366,2.5275,0.2619,36.7283,83.19714151220822,47.88589351554372,54.236473859543246,54.236473859543246,1.042442382141653,0.6795714129290055
11575.5197,2.5261,0.261,36.7253,83.19776936215541,47.88623728812774,54.162807770639525,54.162807770639525,1.0424427652758885,0.6786435206184126
11575.6027,2.5256,0.2594,36.671,83.1983962207987,47.886580647026335,54.031976864102674,54.031976864102674,1.042443144989495,0.6769993948288888
11575.6858,2.523,0.2575,36.5232,83.1990234495551,47.88692441961036,53.87727301423469,53.87727301423469,1.0424435203295364,0.6750561703499739
11575.7688,2.5208,0.2555,36.3296,83.19964932789806,47.887267778508956,53.7152579694166,53.7152579694166,1.0424438877496796,0.6730213745064381
11575.8519,2.5189,0.2536,36.114,83.20027545093485,47.887611551092974,53.56216751374595,53.56216751374595,1.04244424922507,0.6710984212265244
11575.935,2.5252,0.2517,36.0207,83.20090212061955,47.887955323677,53.40985427602611,53.40985427602611,1.0424446175443574,0.6691852335105102
11576.018,2.533,0.2497,35.9839,83.2015297858391,47.88829868257559,53.25033699043302,53.25033699043302,1.0424450073367806,0.6671818183819727
11576.1011,2.5423,0.2476,36.0308,83.20216033175427,47.88864245515961,53.08373772891283,53.08373772891283,1.0424454242108911,0.6650896956866249
11576.1841,2.5524,0.2454,36.1654,83.20279252620962,47.88898581405822,52.91018095301697,52.91018095301697,1.042445870738629,0.6629104382179427
11576.2672,2.5608,0.2435,36.3533,83.20342778075093,47.88932958664224,52.7611573390229,52.7611573390229,1.0424463465944052,0.6610385795052712
11576.3503,2.5667,0.242,36.5686,83.20406481189788,47.88967335922626,52.64411721262254,52.64411721262254,1.0424468447020812,0.6595674622927489
11576.4333,2.5661,0.2414,36.7322,83.20470173413086,47.89001671812486,52.597664534551186,52.597664534551186,1.042447350442964,0.6589807413616288
11576.5164,2.5637,0.2419,36.8803,83.20533905102556,47.89036049070888,52.63708585237597,52.63708585237597,1.0424478521163114,0.6594699055888876
11576.5995,2.5593,0.2434,36.9894,83.20597552310079,47.8907042632929,52.75487970481135,52.75487970481135,1.0424483431981129,0.6609409552397841
11576.6825,2.5555,0.2459,37.0825,83.20661021173805,47.89104762219149,52.95198219379997,52.95198219379997,1.042448820933901,0.663405602794916
11576.7656,2.553,0.2488,37.1652,83.20724488236002,47.89139139477552,53.182202550744606,53.182202550744606,1.0424492894324693,0.6662851214201256
11576.8486,2.5529,0.252,37.2621,83.20787846660824,47.891734753674115,53.438269684282304,53.438269684282304,1.0424497533185488,0.6694884195672116
11576.9317,2.5557,0.255,37.3878,83.20851314965402,47.89207852625813,53.680356557657674,53.680356557657674,1.04245022195935,0.6725165189256836
11577.0148,2.5593,0.2577,37.526,83.20914862782402,47.89242229884216,53.899948643682315,53.899948643682315,1.0424507005548016,0.6752627583631583
11577.0978,2.5632,0.2602,37.6763,83.20978427194389,47.89276565774076,54.104733975563356,54.104733975563356,1.0424511902268265,0.6778234653920252
